Date,AAPL,AMZN,GOOG,META,NFLX,NKE,TSLA,WMT
2013-07-12,13.243104934692383,15.3774995803833,22.988832473754883,25.90999984741211,36.75143051147461,28.61776351928711,8.65999984741211,62.455989837646484
2013-07-15,13.271980285644531,15.328499794006348,23.03092384338379,26.280000686645508,36.854286193847656,28.473928451538086,8.484000205993652,61.97325134277344
2013-07-16,13.35767650604248,15.343500137329102,22.904399871826172,26.31999969482422,37.211429595947266,28.181785583496094,7.269999980926514,62.246822357177734
2013-07-17,13.36109447479248,15.434499740600586,22.87799835205078,26.649999618530273,38.27428436279297,28.464948654174805,8.016667366027832,62.11003875732422
2013-07-18,13.406116485595703,15.205499649047852,22.681982040405273,26.18000030517578,38.058570861816406,28.460453033447266,7.935332775115967,62.22267150878906
2013-07-19,13.19466781616211,15.261500358581543,22.331296920776367,25.8799991607666,37.797142028808594,28.473928451538086,7.97866678237915,62.81803894042969
2013-07-22,13.236892700195312,15.173999786376953,22.682479858398438,26.049999237060547,37.422855377197266,28.446969985961914,8.161999702453613,62.64908218383789
2013-07-23,13.009605407714844,15.053000450134277,22.5106258392334,26.1299991607666,35.75143051147461,28.402029037475586,8.182666778564453,63.19617462158203
2013-07-24,13.677803993225098,14.946999549865723,22.488208770751953,26.510000228881836,34.47142791748047,28.150320053100586,8.113332748413086,62.93870162963867
2013-07-25,13.61539077758789,15.170000076293945,22.109628677368164,34.36000061035156,35.24856948852539,28.087398529052734,8.271332740783691,62.76171875
2013-07-26,13.692706108093262,15.600500106811523,22.051097869873047,34.0099983215332,35.18714141845703,28.105375289916992,8.62600040435791,62.75367736816406
2013-07-29,13.90384578704834,15.305000305175781,21.974384307861328,35.43000030517578,34.994285583496094,28.186279296875,8.974666595458984,62.74562454223633
2013-07-30,14.075552940368652,15.120499610900879,22.18982696533203,37.630001068115234,34.82285690307617,28.249202728271484,8.78266716003418,62.6651725769043
2013-07-31,14.051023483276367,15.060999870300293,22.110872268676758,36.79999923706055,34.92571258544922,28.280664443969727,8.95199966430664,62.70541000366211
2013-08-01,14.179879188537598,15.278499603271484,22.521085739135742,37.4900016784668,35.58856964111328,29.651554107666016,9.036666870117188,62.9306526184082
2013-08-02,14.361832618713379,15.21049976348877,22.57961654663086,38.04999923706055,35.16857147216797,29.79987907409668,9.199999809265137,63.3570556640625
2013-08-05,14.576387405395508,15.049500465393066,22.540512084960938,39.189998626708984,36.262855529785156,29.844829559326172,9.645333290100098,63.37316131591797
2013-08-06,14.445978164672852,15.037500381469727,22.330549240112305,38.54999923706055,36.55714416503906,29.907747268676758,9.476667404174805,62.64908218383789
2013-08-07,14.437590599060059,14.845499992370605,22.183101654052734,38.869998931884766,35.6014289855957,29.498735427856445,8.9486665725708,62.62480163574219
2013-08-08,14.40884017944336,14.786999702453613,22.233165740966797,38.540000915527344,35.771427154541016,29.68750762939453,10.232000350952148,62.52766418457031
2013-08-09,14.20380687713623,14.86299991607666,22.177125930786133,38.5,36.10714340209961,29.80437660217285,10.199999809265137,62.24436569213867
2013-08-12,14.607311248779297,14.834500312805176,22.055082321166992,38.220001220703125,36.657142639160156,29.894268035888672,9.825332641601562,62.39006423950195
2013-08-13,15.301481246948242,14.69849967956543,21.9489803314209,37.02000045776367,37.02714157104492,29.579631805419922,9.695332527160645,62.21201705932617
2013-08-14,15.580594062805176,14.567000389099121,21.664047241210938,36.650001525878906,37.40142822265625,28.92341423034668,9.290666580200195,61.839664459228516
2013-08-15,15.562143325805664,14.32349967956543,21.411245346069336,36.560001373291016,36.2014274597168,28.536865234375,9.311332702636719,60.22889709472656
2013-08-16,15.700294494628906,14.241000175476074,21.34275245666504,37.08000183105469,36.98143005371094,28.608779907226562,9.466667175292969,59.986083984375
2013-08-19,15.869383811950684,14.278499603271484,21.560436248779297,37.810001373291016,37.111427307128906,29.085214614868164,9.65999984741211,59.55709457397461
2013-08-20,15.660911560058594,14.354499816894531,21.55470848083496,38.40999984741211,39.04142761230469,29.049251556396484,9.972000122070312,59.2738037109375
2013-08-21,15.701233863830566,14.228500366210938,21.6520938873291,38.31999969482422,38.62428665161133,28.824527740478516,9.857333183288574,59.532806396484375
2013-08-22,15.71998405456543,14.486499786376953,21.761184692382812,38.54999923706055,38.53571319580078,29.152639389038086,10.473333358764648,59.45995330810547
2013-08-23,15.659356117248535,14.500499725341797,21.674009323120117,40.54999923706055,39.76571273803711,28.86048126220703,10.78933334350586,59.44377517700195
2013-08-26,15.720296859741211,14.310500144958496,21.578866958618164,41.34000015258789,40.388572692871094,28.730134963989258,10.947999954223633,59.11191940307617
2013-08-27,15.270852088928223,14.046500205993652,21.17438316345215,39.63999938964844,39.43428421020508,28.23122787475586,11.133999824523926,58.97431945800781
2013-08-28,15.343050003051758,14.079000473022461,21.134532928466797,40.54999923706055,40.47999954223633,28.482927322387695,11.096667289733887,58.58580780029297
2013-08-29,15.368051528930664,14.199000358581543,21.305889129638672,41.279998779296875,41.121429443359375,28.627239227294922,11.070667266845703,58.62626266479492
2013-08-30,15.228034019470215,14.048999786376953,21.09343719482422,41.290000915527344,40.558570861816406,28.329605102539062,11.266667366027832,59.07144546508789
2013-09-03,15.270543098449707,14.4399995803833,21.42917823791504,41.869998931884766,41.28571319580078,28.992517471313477,11.262666702270508,58.82861328125
2013-09-04,15.586528778076172,14.682000160217285,21.70937728881836,41.779998779296875,41.77571487426758,29.371326446533203,11.374667167663574,59.014801025390625
2013-09-05,15.479629516601562,14.704999923706055,21.90688705444336,42.65999984741211,42.1585693359375,29.48406219482422,11.328666687011719,58.820526123046875
2013-09-06,15.571836471557617,14.793000221252441,21.907386779785156,43.95000076293945,41.6485710144043,29.30368423461914,11.131333351135254,58.75577926635742
2013-09-09,15.820314407348633,14.98550033569336,22.118345260620117,44.040000915527344,42.021427154541016,29.493085861206055,10.713333129882812,59.500450134277344
2013-09-10,15.459944725036621,15.017999649047852,22.133787155151367,43.599998474121094,44.72285842895508,30.133459091186523,11.091333389282227,59.86466598510742
2013-09-11,14.61825180053711,14.982000350952148,22.32108497619629,45.040000915527344,44.0428581237793,30.480701446533203,10.90133285522461,59.937538146972656
2013-09-12,14.77390193939209,14.942999839782715,22.243127822875977,44.75,43.058570861816406,30.701677322387695,10.995332717895508,59.824214935302734
2013-09-13,14.530421257019043,14.895999908447266,22.143749237060547,44.310001373291016,43.66428756713867,30.62502098083496,11.03600025177002,60.18845748901367
2013-09-16,14.068474769592285,14.803000450134277,22.111122131347656,42.5099983215332,43.165714263916016,30.751277923583984,11.10533332824707,60.52839660644531
2013-09-17,14.231000900268555,15.208499908447266,22.070026397705078,45.06999969482422,42.7928581237793,30.809906005859375,11.081999778747559,60.82788848876953
2013-09-18,14.52354621887207,15.601499557495117,22.498668670654297,45.22999954223633,43.8457145690918,31.333009719848633,11.08133316040039,61.85581970214844
2013-09-19,14.761704444885254,15.602999687194824,22.375879287719727,45.97999954223633,43.64285659790039,31.342037200927734,11.861332893371582,61.68585968017578
2013-09-20,14.608869552612305,15.817000389099121,22.493438720703125,47.4900016784668,44.832855224609375,31.283422470092773,12.22599983215332,61.37831115722656
2013-09-23,15.33492660522461,15.57450008392334,22.079740524291992,47.189998626708984,43.1485710144043,31.1075496673584,12.074000358581543,61.85581970214844
2013-09-24,15.286788940429688,15.706500053405762,22.088207244873047,48.45000076293945,43.78428649902344,31.310483932495117,12.155332565307617,61.31354522705078
2013-09-25,15.050190925598145,15.632499694824219,21.848854064941406,49.459999084472656,43.87714385986328,31.08048439025879,12.349332809448242,60.42316818237305
2013-09-26,15.19678020477295,15.906000137329102,21.87226676940918,50.38999938964844,44.78714370727539,31.720857620239258,12.576000213623047,60.398887634277344
2013-09-27,15.088322639465332,15.80049991607666,21.82793426513672,51.2400016784668,44.628570556640625,33.20904541015625,12.726667404174805,60.18845748901367
2013-09-30,14.900794982910156,15.631999969482422,21.815977096557617,50.22999954223633,44.172855377197266,32.75807571411133,12.891332626342773,59.86466598510742
2013-10-01,15.2511625289917,16.047500610351562,22.092193603515625,50.41999816894531,46.37428665161133,32.658851623535156,12.866666793823242,59.565189361572266
2013-10-02,15.301167488098145,16.02549934387207,22.116851806640625,50.279998779296875,47.24714279174805,32.419857025146484,12.063332557678223,59.67041015625
2013-10-03,15.10894775390625,15.73799991607666,21.82046127319336,49.18000030517578,45.959999084472656,32.3071174621582,11.553999900817871,59.21712875366211
2013-10-04,15.097074508666992,15.95199966430664,21.727310180664062,51.040000915527344,46.75143051147461,32.53258514404297,12.065333366394043,58.92573928833008
2013-10-07,15.244600296020508,15.501500129699707,21.56267738342285,50.52000045776367,45.4514274597168,32.17182540893555,12.204667091369629,58.17299270629883
2013-10-08,15.031755447387695,15.161499977111816,21.262054443359375,47.13999938964844,43.18857192993164,31.693796157836914,11.648667335510254,59.00668716430664
2013-10-09,15.20833969116211,14.911499977111816,21.316600799560547,46.77000045776367,41.20428466796875,31.968887329101562,11.251999855041504,59.08763122558594
2013-10-10,15.303670883178711,15.258500099182129,21.62494468688965,49.04999923706055,43.42714309692383,33.118839263916016,11.528667449951172,60.536495208740234
2013-10-11,15.402749061584473,15.544500350952148,21.71834373474121,49.11000061035156,42.978572845458984,33.127864837646484,11.91333293914795,60.5607795715332
2013-10-14,15.503702163696289,15.53499984741211,21.820959091186523,49.5099983215332,46.33714294433594,33.3984375,11.981332778930664,60.44748306274414
2013-10-15,15.586210250854492,15.319999694824219,21.96790885925293,49.5,45.95571517944336,33.24060821533203,12.262666702270508,60.19654083251953
2013-10-16,15.6621675491333,15.524499893188477,22.366912841796875,51.13999938964844,46.12571334838867,33.60589599609375,12.237333297729492,61.192138671875
2013-10-17,15.768117904663086,15.53849983215332,22.136775970458984,52.209999084472656,47.157142639160156,33.61491012573242,12.186667442321777,61.33783721923828
2013-10-18,15.905329704284668,16.446500778198242,25.190828323364258,54.220001220703125,47.64285659790039,34.24174880981445,12.226667404174805,61.2811393737793
2013-10-21,16.295076370239258,16.32200050354004,24.98883628845215,53.849998474121094,50.71285629272461,34.31389617919922,11.506667137145996,60.82788848876953
2013-10-22,16.248506546020508,16.62700080871582,25.080989837646484,52.68000030517578,46.07428741455078,34.255279541015625,11.435999870300293,61.7748908996582
2013-10-23,16.407594680786133,16.33799934387207,25.688961029052734,51.900001525878906,47.17714309692383,34.074893951416016,10.966667175292969,61.43495178222656
2013-10-24,16.624814987182617,16.61050033569336,25.54300880432129,52.45000076293945,47.317142486572266,34.05234146118164,11.543333053588867,61.85581970214844
2013-10-25,16.4388484954834,18.16950035095215,25.28522491455078,51.95000076293945,46.861427307128906,34.13800811767578,11.310667037963867,61.58064651489258
2013-10-28,16.561370849609375,17.908000946044922,25.280242919921875,50.22999954223633,44.85714340209961,34.05234146118164,10.857333183288574,62.43861389160156
2013-10-29,16.148805618286133,18.135000228881836,25.809261322021484,49.400001525878906,46.75714111328125,34.23273468017578,10.964667320251465,62.373878479003906
2013-10-30,16.405719757080078,18.054000854492188,25.664304733276367,49.0099983215332,45.448570251464844,34.331947326660156,10.614666938781738,62.252479553222656
2013-10-31,16.33696174621582,18.201499938964844,25.668289184570312,50.209999084472656,46.06856918334961,34.16507339477539,10.662667274475098,62.12294006347656
2013-11-01,16.253509521484375,17.950000762939453,25.58011817932129,49.75,47.038570404052734,34.30038070678711,10.811332702636719,62.38197708129883
2013-11-04,16.463533401489258,17.937000274658203,25.556955337524414,48.220001220703125,48.228572845458984,34.44017791748047,11.680000305175781,62.5924072265625
2013-11-05,16.422908782958984,17.944499969482422,25.44263458251953,50.11000061035156,48.78571319580078,34.81447219848633,11.787332534790039,62.665279388427734
2013-11-06,16.376384735107422,17.80900001525879,25.473270416259766,49.119998931884766,47.9471435546875,34.616050720214844,10.077333450317383,63.26423645019531
2013-11-07,16.111371994018555,17.17799949645996,25.104652404785156,47.560001373291016,46.69428634643555,34.13800811767578,9.317999839782715,62.73811721801758
2013-11-08,16.365066528320312,17.515499114990234,25.305896759033203,47.529998779296875,47.842857360839844,34.77840042114258,9.196666717529297,63.10233688354492
2013-11-11,16.317596435546875,17.7189998626709,25.1704044342041,46.20000076293945,48.272857666015625,34.796443939208984,9.646666526794434,63.952247619628906
2013-11-12,16.347766876220703,17.476499557495117,25.200044631958008,46.61000061035156,47.67571258544922,34.66564178466797,9.186667442321777,63.70943069458008
2013-11-13,16.367263793945312,17.81100082397461,25.715362548828125,48.709999084472656,47.89714431762695,35.10759735107422,9.24666690826416,63.86322784423828
2013-11-14,16.603984832763672,18.3700008392334,25.78410530090332,48.9900016784668,48.93857192993164,35.4638671875,9.173333168029785,64.00890350341797
2013-11-15,16.504331588745117,18.458499908447266,25.742511749267578,49.0099983215332,49.96571350097656,35.72541046142578,9.029999732971191,64.12226104736328
2013-11-18,16.30438995361328,18.30900001525879,25.692447662353516,45.83000183105469,48.82428741455078,35.43681335449219,8.10533332824707,64.12226104736328
2013-11-19,16.333311080932617,18.246999740600586,25.534290313720703,46.36000061035156,48.18428421020508,35.08955383300781,8.406000137329102,64.14652252197266
2013-11-20,16.190271377563477,18.12849998474121,25.462310791015625,46.43000030517578,48.50285720825195,35.10309600830078,8.074000358581543,63.86322784423828
2013-11-21,16.383298873901367,18.445999145507812,25.755212783813477,46.70000076293945,49.78571319580078,35.2158317565918,8.140000343322754,63.830814361572266
2013-11-22,16.341171264648438,18.61549949645996,25.700916290283203,46.22999954223633,49.69285583496094,35.56759262084961,8.092000007629395,64.59977722167969
2013-11-25,16.465036392211914,18.832000732421875,26.05060577392578,44.81999969482422,50.03428649902344,35.68483352661133,8.055999755859375,65.10162353515625
2013-11-26,16.768722534179688,19.068500518798828,26.361440658569336,45.88999938964844,50.74285888671875,35.896785736083984,8.033332824707031,65.3039779663086
2013-11-27,17.163576126098633,19.335500717163086,26.47850227355957,46.4900016784668,51.78428649902344,35.775028228759766,8.462667465209961,65.50634002685547
2013-11-29,17.481403350830078,19.680999755859375,26.390830993652344,47.0099983215332,52.25714111328125,35.689334869384766,8.485333442687988,65.57108306884766
2013-12-02,17.329254150390625,19.614999771118164,26.26355743408203,47.060001373291016,51.98857116699219,35.66679000854492,8.277999877929688,65.65203094482422
2013-12-03,17.803634643554688,19.232999801635742,26.233171463012695,46.72999954223633,51.84857177734375,35.68483352661133,9.646666526794434,65.73297119140625
2013-12-04,17.76214599609375,19.29800033569336,26.355712890625,48.619998931884766,50.895713806152344,35.54503631591797,9.263333320617676,65.30961608886719
2013-12-05,17.853313446044922,19.22450065612793,26.33479118347168,48.34000015258789,51.15142822265625,35.603668212890625,9.36533260345459,64.67459869384766
2013-12-06,17.60558319091797,19.34749984741211,26.64687156677246,47.939998626708984,50.63428497314453,36.014041900634766,9.157333374023438,65.08165740966797
2013-12-09,17.807098388671875,19.24449920654297,26.852848052978516,48.84000015258789,50.810001373291016,35.977970123291016,9.4399995803833,65.08980560302734
2013-12-10,17.779430389404297,19.388999938964844,27.015239715576172,50.25,51.871429443359375,35.72541046142578,9.47933292388916,64.38151550292969
2013-12-11,17.647706985473633,19.109500885009766,26.83167839050293,49.380001068115234,51.99714279174805,34.652130126953125,9.3100004196167,64.38965606689453
2013-12-12,17.62193489074707,19.0625,26.649112701416016,51.83000183105469,53.332855224609375,34.48474884033203,9.83133316040039,63.90931701660156
2013-12-13,17.42984962463379,19.211999893188477,26.420719146728516,53.31999969482422,52.709999084472656,34.5616569519043,9.84333324432373,63.56740188598633
2013-12-16,17.5263614654541,19.44849967956543,26.72433090209961,53.810001373291016,52.33000183105469,34.579734802246094,9.862667083740234,63.29057693481445
2013-12-17,17.44745635986328,19.38249969482422,26.646621704101562,54.86000061035156,53.5528564453125,34.72450637817383,10.163999557495117,62.89165115356445
2013-12-18,17.314786911010742,19.79800033569336,27.01748275756836,55.56999969482422,53.74856948852539,35.534271240234375,9.86533260345459,63.45340347290039
2013-12-19,17.116422653198242,19.75950050354004,27.054094314575195,55.04999923706055,53.81999969482422,35.4030647277832,9.381333351135254,62.88350296020508
2013-12-20,17.2597713470459,20.110000610351562,27.412750244140625,55.119998931884766,53.667144775390625,34.98689270019531,9.549332618713379,63.038204193115234
2013-12-23,17.922163009643555,20.145999908447266,27.77339744567871,57.77000045776367,54.36857223510742,34.882835388183594,9.569999694824219,63.39641571044922
2013-12-24,17.846084594726562,19.959999084472656,27.692203521728516,57.959999084472656,54.05571365356445,35.131649017333984,10.093999862670898,63.51039123535156
2013-12-26,17.727558135986328,20.219499588012695,27.832178115844727,57.72999954223633,53.84714126586914,35.371395111083984,10.366666793823242,63.81977081298828
2013-12-27,17.607786178588867,19.90399932861328,27.8555908203125,55.439998626708984,52.5,35.35783767700195,10.074666976928711,63.884883880615234
2013-12-30,17.43268394470215,19.668500900268555,27.632925033569336,53.709999084472656,52.42714309692383,35.6202278137207,10.162667274475098,64.01515197753906
2013-12-31,17.637022018432617,19.93950080871582,27.913124084472656,54.650001525878906,52.5957145690918,35.57498550415039,10.028667449951172,64.0639877319336
2014-01-02,17.388980865478516,19.898500442504883,27.724082946777344,54.709999084472656,51.83142852783203,35.39402770996094,10.006667137145996,64.24310302734375
2014-01-03,17.00701904296875,19.82200050354004,27.521841049194336,54.560001373291016,51.871429443359375,35.29902267456055,9.970666885375977,64.03143310546875
2014-01-06,17.099756240844727,19.681499481201172,27.828691482543945,57.20000076293945,51.36714172363281,35.027610778808594,9.800000190734863,63.673194885253906
2014-01-07,16.97746467590332,19.901500701904297,28.36517906188965,57.91999816894531,48.5,35.054752349853516,9.957332611083984,63.86863327026367
2014-01-08,17.084980010986328,20.09600067138672,28.424209594726562,58.22999954223633,48.71285629272461,34.87378692626953,10.085332870483398,63.36386489868164
2014-01-09,16.866804122924805,20.050500869750977,28.150484085083008,57.220001220703125,48.150001525878906,34.87378692626953,9.835332870483398,63.57551193237305
2014-01-10,16.75425910949707,19.882999420166016,28.148990631103516,57.939998626708984,47.448570251464844,34.796878814697266,9.714667320251465,63.53483581542969
2014-01-13,16.841968536376953,19.548999786376953,27.969663619995117,55.90999984741211,48.11571502685547,34.00974655151367,9.28933334350586,63.0870475769043
2014-01-14,17.177093505859375,19.87700080871582,28.627695083618164,57.7400016784668,48.279998779296875,34.0052375793457,10.751333236694336,63.46966552734375
2014-01-15,17.521963119506836,19.793500900268555,28.60826873779297,57.599998474121094,47.1971435546875,34.122840881347656,10.942000389099121,63.22545623779297
2014-01-16,17.4241943359375,19.790000915527344,28.79755973815918,57.189998626708984,47.38285827636719,33.83332443237305,11.39799976348877,62.49272918701172
2014-01-17,16.997270584106445,19.980499267578125,28.655841827392578,56.29999923706055,47.1485710144043,33.19999313354492,11.333999633789062,62.02866744995117
2014-01-21,17.26134490966797,20.352500915527344,28.983861923217773,58.5099983215332,46.95857238769531,33.36285400390625,11.778667449951172,61.74374771118164
2014-01-22,17.338048934936523,20.226999282836914,29.016738891601562,57.5099983215332,47.67571258544922,33.24976348876953,11.904000282287598,61.34481430053711
2014-01-23,17.484865188598633,19.993499755859375,28.894197463989258,56.630001068115234,55.531429290771484,32.901432037353516,12.100000381469727,61.027286529541016
2014-01-24,17.167034149169922,19.3799991607666,27.990833282470703,54.45000076293945,55.1542854309082,32.41286087036133,11.640000343322754,60.58765411376953
2014-01-27,17.306297302246094,19.31399917602539,27.427942276000977,53.54999923706055,54.461429595947266,32.52595901489258,11.307999610900879,60.36783218383789
2014-01-28,15.923052787780762,19.721500396728516,27.970409393310547,55.13999938964844,58.11000061035156,32.89236831665039,11.892000198364258,60.79120635986328
2014-01-29,15.742290496826172,19.209999084472656,27.56966209411621,53.529998779296875,57.202857971191406,32.467140197753906,11.682000160217285,60.327144622802734
2014-01-30,15.711790084838867,20.15049934387207,28.27875328063965,61.08000183105469,57.810001373291016,33.44880676269531,12.189332962036133,60.8563117980957
2014-01-31,15.737579345703125,17.934499740600586,29.413999557495117,62.56999969482422,58.47571563720703,32.95570373535156,12.093999862670898,60.799354553222656
2014-02-03,15.766814231872559,17.3075008392334,28.229936599731445,61.47999954223633,57.76856994628906,32.06453323364258,11.807332992553711,59.154788970947266
2014-02-04,15.99504280090332,17.397499084472656,28.347745895385742,62.75,57.987144470214844,31.89714813232422,11.915332794189453,59.211761474609375
2014-02-05,16.11451530456543,17.322500228881836,28.47327423095703,62.189998626708984,57.77428436279297,31.9378604888916,11.628000259399414,59.325767517089844
2014-02-06,16.208433151245117,17.72949981689453,28.890710830688477,62.15999984741211,58.272857666015625,32.34952163696289,11.892000198364258,59.28504943847656
2014-02-07,16.435190200805664,18.054000854492188,29.326078414916992,64.31999969482422,61.42571258544922,32.88333511352539,12.435333251953125,60.042179107666016
2014-02-10,16.729629516601562,18.043500900268555,29.2137508392334,63.54999923706055,61.49142837524414,32.87428665161133,13.104000091552734,60.050323486328125
2014-02-11,16.950061798095703,18.089500427246094,29.643388748168945,64.8499984741211,61.99856948852539,33.46689987182617,13.107999801635742,60.89704132080078
2014-02-12,16.94879150390625,17.462499618530273,29.55646514892578,64.44999694824219,61.27571487426758,33.52570343017578,13.021332740783691,61.027286529541016
2014-02-13,17.21792984008789,17.860000610351562,29.885482788085938,67.33000183105469,62.36428451538086,33.8695182800293,13.308667182922363,61.35293960571289
2014-02-14,17.20401954650879,17.86750030517578,29.95771026611328,67.08999633789062,62.21571350097656,33.95998764038086,13.215332984924316,61.702999114990234
2014-02-18,17.267263412475586,17.6825008392334,30.15895652770996,67.30000305175781,62.407142639160156,34.02330780029297,13.579999923706055,61.32850646972656
2014-02-19,16.99464988708496,17.368999481201172,29.94625473022461,68.05999755859375,61.17571258544922,33.84689712524414,12.909333229064941,60.937740325927734
2014-02-20,16.797937393188477,17.489999771118164,29.990339279174805,69.62999725341797,62.13571548461914,34.19070053100586,13.998000144958496,59.85496139526367
