Date,Open,Low,High,Close,Volume,Ticker,trend_ema_fast,trend_sma_fast,momentum_rsi,volume_obv,volume_cmf
2013-05-20,13.449999809265137,13.324999809265137,13.589500427246094,13.381500244140625,44180000,AMZN,70.76719659688273,92.14104167620341,8.455669895222258,11649318700,0.10465348809004427
2013-05-20,22.540512084960938,22.540512084960938,22.92905616760254,22.628433227539062,91248746,GOOG,134.52607327556916,174.6798497835795,8.977780430846451,28107086859,0.12491903946659469
2013-05-20,26.18000030517578,25.690000534057617,26.190000534057617,25.760000228881836,42402900,META,55.450027096185906,66.21500094731648,14.043771210846515,22505772000,-0.059304611166164714
2013-05-20,34.06285858154297,33.82285690307617,34.521427154541016,34.22142791748047,14765800,NFLX,106.23329670430455,133.85333315531412,11.441967834750159,27342971200,0.024174460807109003
2013-05-20,29.239021022526078,29.140468524732277,29.342059523639914,29.265901565551758,5461800,NKE,79.90272687801325,98.0601167678833,12.422491273858398,45943455342,0.07739001351785865
2013-05-20,6.074666976928711,5.908667087554932,6.1666669845581055,5.995999813079834,125226000,TSLA,43.23990893474093,56.775805274645485,10.542854458012798,29346310442,0.04427145147960756
2013-05-20,62.657111793443114,62.23876821177109,62.67320591234573,62.270931243896484,5582600,WMT,85.93571898760727,94.279434521993,11.998134139528759,46469624242,0.2611694490342199
2013-05-21,13.437000274658203,13.383000373840332,13.53849983215332,13.442999839782715,34824000,AMZN,61.948089403482726,79.30712525049846,8.503307477561378,11684142700,0.12427126704453799
2013-05-21,22.61573028564453,22.35645294189453,22.706390380859375,22.58957862854004,79617311,GOOG,117.30507409910315,149.95398235321045,8.976316588905561,28027469548,0.1399961251449209
2013-05-21,25.8700008392334,25.59000015258789,26.079999923706055,25.65999984741211,26261300,META,50.86694598098994,59.71583414077759,14.023725527264844,22479510700,-0.09434202996457754
2013-05-21,34.29142761230469,33.57143020629883,34.41428756713867,33.869998931884766,11491200,NFLX,95.10048166239382,116.92333316802979,11.416318248082334,27331480000,-0.00441897191544548
2013-05-21,29.270375345474378,29.109120595339512,29.319660002951668,29.22110366821289,6465400,NKE,72.10555407650551,87.11104202270508,12.417918879351376,45936989942,0.036158911449475584
2013-05-21,5.900000095367432,5.685332775115967,5.999332904815674,5.8393330574035645,134973000,TSLA,37.485974184381334,48.41908280054728,10.52256202556444,29211337442,0.043569595069801896
2013-05-21,62.44795069913073,62.15024797011178,62.89847635405396,62.26288604736328,7484300,WMT,82.2937446891082,88.90634187062581,11.996314577034127,46462139942,0.18260876572676163
2013-05-22,13.369500160217285,13.039999961853027,13.379500389099121,13.14799976348877,66640000,AMZN,54.44038330502212,66.58695912361145,8.480510628927604,11617502700,0.07382488906559559
2013-05-22,22.479740142822266,22.089204788208008,22.647859573364258,22.152467727661133,102807910,GOOG,102.66621158041977,125.06835476557414,8.958619566925705,27924661638,0.033731594524778155
2013-05-22,25.649999618530273,24.920000076293945,25.850000381469727,25.15999984741211,45314500,META,46.91203119120874,53.14583412806193,13.91676379879462,22434196200,-0.08816544456748826
2013-05-22,33.485713958740234,32.37714385986328,34.02857208251953,32.65142822265625,21769300,NFLX,85.49293497935726,100.1842851638794,11.321545558399578,27309710700,-0.03809765262559228
2013-05-22,29.225583912799703,28.71041354683313,29.373413004197953,28.871685028076172,8295200,NKE,65.45418960751638,76.08368269602458,12.37964378545503,45928694742,0.02503668368780124
2013-05-22,5.757999897003174,5.699999809265137,6.064000129699707,5.815999984741211,128520000,TSLA,32.613670461359774,40.13624954223633,10.519314570823568,29082817442,0.018858639969645114
2013-05-22,62.1019950160279,61.748005616018894,62.59277676580549,61.97325134277344,9031300,WMT,79.16751494351823,83.76494630177815,11.926192671581248,46453108642,0.11172003038696957
2013-05-23,13.024499893188477,12.979499816894531,13.158499717712402,13.09000015258789,40006000,AMZN,48.07878589695531,53.21362519264221,8.475699465423858,11577496700,0.12577831521947952
2013-05-23,21.84312629699707,21.768407821655273,22.165916442871094,21.987335205078125,91345105,GOOG,90.25407675344414,100.0039652188619,8.951439630855816,27833316533,0.04407049020995534
2013-05-23,24.799999237060547,24.770000457763672,25.530000686645508,25.059999465942383,37663100,META,43.55018015655238,46.42916711171468,13.89393901180786,22396533100,-0.04573318392195785
2013-05-23,32.24285888671875,31.649999618530273,32.599998474121094,32.31142807006836,16198000,NFLX,77.31116468562051,83.47857093811035,11.293375097482041,27293512700,-6.63218289574186e-05
2013-05-23,28.661136609624215,28.262447157728264,28.737296305410947,28.369958877563477,8626400,NKE,59.74892334136979,64.27617947260539,12.320919745332034,45920068342,0.04056733909184644
2013-05-23,5.6539998054504395,5.5366668701171875,6.200666904449463,6.182000160217285,180333000,TSLA,28.54725964579939,31.800166527430218,10.983388014634656,29263150442,0.09452430837378582
2013-05-23,61.81237766215951,61.3457462503221,61.90085770876976,61.41007614135742,8048200,WMT,76.43560128164734,78.33328628540039,11.781980547904666,46445060442,0.07908779228285552
2013-05-24,12.992500305175781,12.916999816894531,13.096500396728516,13.086999893188477,33926000,AMZN,42.6954342040681,39.84587518374125,8.475431605127241,11543570700,0.16436779487414924
2013-05-24,21.799789428710938,21.69393539428711,21.888456344604492,21.7514705657959,92216359,GOOG,79.71521426303671,74.21575514475505,8.940417839031667,27741100174,0.007030911747997608
2013-05-24,24.969999313354492,24.079999923706055,24.969999313354492,24.309999465942383,58727900,META,40.59015235799699,39.63583358128866,13.7122942447578,22337805200,-0.0517679557958799
2013-05-24,32.17571258544922,32.07143020629883,32.71428680419922,32.67714309692383,11808300,NFLX,70.44439213351333,66.76249917348225,11.548317871885175,27305321000,0.08216479103177382
2013-05-24,28.07429790607408,27.577057918033283,28.16389230792914,28.128055572509766,7517400,NKE,54.884174453852864,52.30435132980347,12.290647663052653,45912550942,0.1583329510324734
2013-05-24,6.173333168029785,6.133333206176758,6.53000020980835,6.4720001220703125,241863000,TSLA,25.151065872917993,23.31950004895528,11.375592081031186,29505013442,0.15326676618624818
2013-05-24,61.40204126248857,61.26529072816948,62.27900188749321,62.198551177978516,7589600,WMT,74.2452858810829,72.94316577911377,13.36155359776933,46452650042,0.13610127175501627
2013-05-28,13.324000358581543,13.300000190734863,13.555000305175781,13.364500045776367,69420000,AMZN,38.18298279510014,26.645416498184204,8.762638339709824,11612990700,0.07833475903781915
2013-05-28,22.005020141601562,21.92780876159668,22.220212936401367,21.949478149414062,90638467,GOOG,70.828177937864,48.366543769836426,9.041670271259036,27831738641,-0.06633502015221097
2013-05-28,24.540000915527344,23.920000076293945,24.540000915527344,24.100000381469727,50079700,META,38.05320590006972,32.7591667175293,13.658449944243571,22287725500,-0.1483831935159394
2013-05-28,33.10714340209961,30.42571449279785,33.70857238769531,30.59857177734375,39525500,NFLX,64.31426592487186,49.86488056182861,11.348681861492324,27265795500,0.05566011957168897
2013-05-28,28.477472683571765,28.240054664674116,28.719378995281183,28.347564697265625,7784000,NKE,50.8016191066856,40.570815563201904,12.500734592101779,45920334942,0.06249476741145858
2013-05-28,6.769999980926514,6.686666965484619,7.383333206176758,7.355332851409912,295378500,TSLA,22.41326079268598,14.93744424978892,12.638214790669593,29800391942,0.22045797420143007
2013-05-28,62.36749314189272,61.99740811882157,62.78583899360558,62.20659637451172,6059200,WMT,72.39317980314888,67.70204893747966,13.378596400686092,46458709242,0.08792669856460834
2013-05-29,13.27299976348877,13.241999626159668,13.412500381469727,13.27649974822998,38068000,AMZN,34.35121617250473,13.288458347320557,8.753257704618633,11574922700,0.01615022703509656
2013-05-29,21.810997009277344,21.52656364440918,21.86778450012207,21.62668800354004,80837869,GOOG,63.258717947968,22.217099984486897,9.0240543791177,27750900772,-0.09277816722143503
2013-05-29,23.790000915527344,23.260000228881836,23.809999465942383,23.31999969482422,64237800,META,35.786558791570414,25.519999821980793,13.447234887881237,22223487700,-0.1341228226189075
2013-05-29,30.649999618530273,29.98714256286621,31.625713348388672,30.76285743713379,34101900,NFLX,59.15251077291216,33.00511852900187,11.47893439968621,27299897400,-0.022910315651730812
2013-05-29,28.181805771617498,27.953341716997237,28.29828493251138,28.19076919555664,5521200,NKE,47.32302681266576,28.875046888987224,12.477743749114381,45914813742,-0.03227938384394967
2013-05-29,7.570000171661377,6.599999904632568,7.659999847412109,6.975333213806152,376492500,TSLA,20.03819501131985,6.162055452664693,12.555345719922855,29423899442,0.15916930758515366
2013-05-29,61.989376454592936,61.1928639677429,61.989368743129646,61.32963562011719,5882300,WMT,70.69109608268246,62.52035172780355,13.076632879445441,46452826942,0.036406438171072364
2013-05-30,13.285499572753906,13.280500411987305,13.428500175476074,13.341500282287598,33350000,AMZN,31.1189521893944,13.29812502861023,8.830893591842866,11608272700,0.008440729994767856
2013-05-30,21.66678810119629,21.579364776611328,21.89044952392578,21.68770980834961,85145956,GOOG,56.86317823418056,22.203048547108967,9.060125512747021,27836046728,-0.10695738592204426
2013-05-30,24.1299991607666,23.93000030517578,24.780000686645508,24.549999237060547,60733200,META,34.05785732164582,25.330833117167156,15.662068230053777,22284220900,-0.038467157173806464
2013-05-30,30.86142921447754,30.2214298248291,31.85714340209961,31.808570861816406,24087700,NFLX,54.945750786589734,32.925118605295815,12.361593856715032,27323985100,-0.023443910629987623
2013-05-30,28.294144021617917,28.042445860715468,28.451467548436423,28.05143928527832,5955200,NKE,44.358167193067686,28.79922691980998,12.455821395697228,45908858542,-0.08703029898837468
2013-05-30,6.830667018890381,6.74666690826416,7.302667140960693,6.99666690826416,242005500,TSLA,18.031806072388203,6.257333278656006,12.589998288951435,29665904942,0.14653752099566678
2013-05-30,61.53883149840075,60.83081677526195,61.5790529504645,60.84691619873047,6228000,WMT,69.17660686976677,62.327932357788086,12.903982714070935,46446598942,-0.012638868932968216
2013-05-31,13.300000190734863,13.29699993133545,13.595499992370605,13.460000038146973,67486000,AMZN,28.40219031997172,13.30175002415975,8.982931962827351,11675758700,0.027019018774717848
2013-05-31,21.62195587158203,21.607011795043945,21.84312629699707,21.69916534423828,79071272,GOOG,51.45333009726636,22.17008860905965,9.067414510187874,27915118000,-0.11189193792716366
2013-05-31,24.6299991607666,24.270000457763672,24.950000762939453,24.350000381469727,35925000,META,32.56434086931104,25.104166507720947,15.592200799948913,22248295900,-0.13512740813734114
2013-05-31,32.17714309692383,32.00714111328125,32.797142028808594,32.32143020629883,25416300,NFLX,51.4650860819296,32.83321396509806,12.820717973952597,27349401400,0.011160091208942902
2013-05-31,27.95705074919994,27.714332580566406,28.379550226757118,27.714330673217773,7460400,NKE,41.79757695924462,28.648277918497723,12.399060392680894,45901398142,-0.01065811490831984
2013-05-31,7.084000110626221,6.51533317565918,7.0960001945495605,6.517333030700684,227580000,TSLA,16.260348681359353,6.337999939918518,12.470423366715835,29438324942,0.08048356707528379
2013-05-31,60.62971079831647,60.19525005959028,60.84690539335462,60.21135330200195,9745700,WMT,67.79733709011064,62.063777923583984,12.666851784834009,46436853242,-0.09668047643067283
2013-06-03,13.447999954223633,13.147500038146973,13.455499649047852,13.343999862670898,50878000,AMZN,26.08554563423313,13.303083340326944,8.967167228633784,11624880700,0.09240738768214396
2013-06-03,21.743499755859375,21.295679092407227,21.767658233642578,21.609750747680664,99399181,GOOG,46.8620101973301,22.06992228825887,9.061309560219541,27815718819,-0.08093157374166084
2013-06-03,24.270000457763672,23.709999084472656,24.31999969482422,23.850000381469727,35733800,META,31.223673101950837,24.87499984105428,15.407156661303418,22212562100,-0.10810594379318086
2013-06-03,32.43571472167969,31.08142852783203,32.5,31.709999084472656,21270900,NFLX,48.42584192847468,32.57809495925903,12.735059454513106,27328130500,0.009938751988239552
2013-06-03,27.687366063026364,27.467126605877876,28.352587343947466,28.330102920532227,10141200,NKE,39.725657876365794,28.551628907521565,13.177357890230013,45911539342,0.14104768385804997
2013-06-03,6.507999897003174,5.883333206176758,6.507999897003174,6.172667026519775,287094000,TSLA,14.70839765753788,6.381055514017741,12.37937791282242,29151230942,0.07258833070057698
2013-06-03,60.388334537553035,60.050439173334496,60.98369425956653,60.89521026611328,8440500,WMT,66.73547142488027,61.78420321146647,14.48774390616606,46445293742,-0.056936948071061304
2013-06-04,13.350000381469727,13.151000022888184,13.444000244140625,13.28499984741211,41772000,AMZN,24.116230897799127,13.309666633605957,8.95855561181284,11583108700,0.08580214273697673
2013-06-04,21.615230560302734,21.272016525268555,21.683475494384766,21.39729881286621,75024159,GOOG,42.94436229202797,21.976999918619793,9.045725558067602,27740694660,-0.09655494173062555
2013-06-04,23.889999389648438,23.31999969482422,23.93000030517578,23.520000457763672,34760800,META,30.03849269515281,24.65749994913737,15.278280994363584,22177801300,-0.10563559872095642
2013-06-04,31.445714950561523,31.224285125732422,32.50714111328125,32.18714141845703,23006900,NFLX,45.927580311548894,32.43857113520304,13.222308952800503,27351137400,0.06202592543994188
2013-06-04,28.42899065162176,28.00649305955907,28.57282484369223,28.217737197875977,6785400,NKE,37.955208541213516,28.497506141662598,13.15439079713964,45904753942,0.1716245370299815
2013-06-04,6.183332920074463,6.159999847412109,6.427999973297119,6.322667121887207,132841500,TSLA,13.418285267437778,6.395444432894389,12.678175878370013,29284072442,0.07904858747192743
2013-06-04,60.95955706338985,60.71821563702485,61.45033495445231,61.09632110595703,9344000,WMT,65.86790983735362,61.61256758371989,15.048701474085988,46454637742,-0.04203057972171745
2013-06-05,13.290499687194824,13.25100040435791,13.583000183105469,13.358499526977539,70246000,AMZN,22.461195302288115,13.298291603724161,9.075701592425403,11653354700,-0.003576031657949171
2013-06-05,21.482229232788086,21.34823226928711,21.655080795288086,21.412242889404297,84587872,GOOG,39.63172853777817,21.874301592508953,9.057573628990028,27825282532,-0.1236956135311576
2013-06-05,23.350000381469727,22.790000915527344,23.709999084472656,22.899999618530273,53819700,META,28.940262991057036,24.37833325068156,15.024009659683713,22123981600,-0.21294934228006465
2013-06-05,31.884286880493164,31.200000762939453,32.57143020629883,31.9228572845459,33096000,NFLX,43.77300753816382,32.2535711924235,13.178417224650104,27318041400,0.053223132508638554
2013-06-05,28.136838398556375,27.687366222927388,28.289656415825135,27.754793167114258,6205400,NKE,36.38591386827517,28.37195348739624,13.053446403757803,45898548542,0.004320582672152099
2013-06-05,6.24399995803833,5.940667152404785,6.531332969665527,6.357999801635742,183372000,TSLA,12.332087503468234,6.41694442431132,12.753648303389284,29467444442,0.08987788347919369
2013-06-05,60.919342303263385,60.39637852294032,61.104377917269325,60.54121398925781,6778600,WMT,65.04841816841581,61.43691190083822,14.76086914237527,46447859142,-0.08444457177494542
2013-06-06,13.387499809265137,13.21049976348877,13.524999618530273,13.391500473022461,49526000,AMZN,21.065857636247244,13.299124956130981,9.132237414986449,11702880700,-0.03025747514069446
2013-06-06,21.526811599731445,21.10140609741211,21.577373504638672,21.535280227661133,103550684,GOOG,36.847659566990934,21.78320550918579,9.162489763433442,27928833216,-0.06842893791846473
2013-06-06,22.989999771118164,22.670000076293945,23.09000015258789,22.969999313354492,31260700,META,28.021760886795107,24.145833174387615,15.195614594725285,22155242300,-0.2374977194796139
2013-06-06,31.731428146362305,30.571428298950195,32.20000076293945,31.105714797973633,26069400,NFLX,41.82419327044225,31.9939284324646,13.03434640644619,27291972000,0.030403476260475147
2013-06-06,27.750294966630392,27.51207268162008,27.948059358378813,27.939069747924805,4761400,NKE,35.08639938822127,28.261384169260662,13.33852452088935,45903309942,-0.02389798946448292
2013-06-06,6.349999904632568,6.340666770935059,6.618000030517578,6.489999771118164,142663500,TSLA,11.433304775414378,6.458111087481181,13.055982412663212,29610107942,0.08652022554272064
2013-06-06,60.557298596773435,60.21132215237965,60.9354230877069,60.84691619873047,9425100,WMT,64.40203325000267,61.318243980407715,15.716933968182886,46457284242,-0.03750561385646635
2013-06-07,13.487000465393066,13.456500053405762,14.005000114440918,13.843500137329102,92652000,AMZN,19.95472571333676,13.332499980926514,9.958056702078096,11795532700,0.04503279275981947
2013-06-07,21.679241180419922,21.552217483520508,21.9178466796875,21.911121368408203,107385002,GOOG,34.54973061336282,21.726667404174805,9.505927450787595,28036218218,-0.005903502961810028
2013-06-07,23.030000686645508,22.860000610351562,23.399999618530273,23.290000915527344,38699200,META,27.293797814292375,23.948333263397217,16.03044085360939,22193941500,-0.25319574968650393
2013-06-07,31.234285354614258,30.80714225769043,31.545713424682617,31.459999084472656,15299200,NFLX,40.22970185721616,31.793095111846924,13.476006446971567,27307271200,0.05548427419192117
2013-06-07,28.082900792793733,27.9795228418601,28.357072164416678,28.204256057739258,5332000,NKE,34.027608106608646,28.17664686838786,13.776653542776472,45908641942,-0.23981928903242516
2013-06-07,6.533332824707031,6.446667194366455,6.860000133514404,6.802667140960693,160674000,TSLA,10.720898985498426,6.538388927777608,13.817799767161361,29770781942,0.11341751268274686
2013-06-07,61.45033350961938,61.29747615189415,61.84454056539209,61.41007614135742,8347200,WMT,63.941732156364935,61.24717648824056,17.55156446654381,46465631442,-0.07318685888823845
2013-06-10,13.808832090238925,13.562608680343894,13.943898616517044,13.627501487731934,450153200,AAPL,13.781314367167484,13.815380334854126,40.98645971904622,-388570000,-0.07259459164113738
2013-06-10,13.833999633789062,13.76200008392334,14.123499870300293,14.053500175476074,61730000,AMZN,19.046844861358192,13.407958348592123,10.365639322292466,11857262700,0.05229306703019747
2013-06-10,21.970149993896484,21.920087814331055,22.19182014465332,22.172391891479492,93862506,GOOG,32.645524656149995,21.728327751159668,9.761342296153458,28130080724,0.035915053749487204
2013-06-10,24.059999465942383,23.989999771118164,24.600000381469727,24.329999923706055,58393000,META,26.837828908048326,23.87916660308838,18.8271919419104,22252334500,-0.3116989442985924
2013-06-10,31.86142921447754,30.865713119506836,31.904285430908203,31.56142807006836,13812400,NFLX,38.896121274578036,31.70226176579793,13.611273581168135,27321083600,0.07391406739148199
2013-06-10,28.276172652180087,28.199763534594467,28.532364789125314,28.334604263305664,5479000,NKE,33.15176136148511,28.131890137990315,14.006786470196616,45914120942,0.014242941385999554
2013-06-10,6.595333099365234,6.571332931518555,6.834667205810547,6.670000076293945,138429000,TSLA,10.097683768697737,6.609555602073669,13.762696173497673,29632352942,0.09884581092608202
2013-06-10,61.36984912724243,60.871053433847976,61.667563640601664,60.9434700012207,6731500,WMT,63.480461055573514,61.161361376444496,17.21715916493619,46458899942,-0.09456203984104722
2013-06-11,13.529694518666902,13.454554699302912,13.747665138822054,13.587449073791504,286112400,AAPL,13.751488937417331,13.803633292516073,39.68318956776371,-674682400,-0.07662054006323941
2013-06-11,13.800000190734863,13.711999893188477,13.920499801635742,13.73900032043457,61956000,AMZN,18.23025339352379,13.46204169591268,10.290512750402797,11795306700,-0.004486456255538322
2013-06-11,22.016725540161133,21.90589141845703,22.092193603515625,21.913114547729492,70567517,GOOG,30.99438463946992,21.722142696380615,9.731987007147993,28059513207,0.003940623611583619
2013-06-11,24.030000686645508,24.0,24.350000381469727,24.030000686645508,29885900,META,26.405855335524816,23.793333371480305,18.63438664826866,22222448600,-0.3317378016760704
2013-06-11,31.121429443359375,30.542856216430664,31.46714210510254,30.637142181396484,14213500,NFLX,37.62550910639626,31.562737941741943,13.405603543264306,27306870100,-0.02982457354589337
2013-06-11,28.001993629675777,27.853669352548835,28.28965235701355,27.934568405151367,5540400,NKE,32.34911629127992,28.09560759862264,13.88430886043011,45908580542,-0.02230646661745815
2013-06-11,6.545332908630371,6.269999980926514,6.578667163848877,6.297999858856201,110910000,TSLA,9.513117013337501,6.619222243626912,13.59893509653081,29521442942,0.012814761526970274
2013-06-11,60.67797954167562,60.33201431765792,61.007837729205214,60.54121398925781,6006400,WMT,63.02826919921725,61.08895619710287,16.917904677404408,46452893542,-0.1162809231717201
2013-06-12,13.646440618165832,13.39804054410506,13.700778952572428,13.419466972351074,265227200,AAPL,13.700408635099446,13.770099401473999,34.69964776563505,-939909600,-0.06556021003161316
2013-06-12,13.829999923706055,13.522500038146973,13.84000015258789,13.583499908447266,44778000,AMZN,17.515368241973555,13.503416697184244,10.250952641038523,11750528700,-0.06230986289516701
2013-06-12,22.053836822509766,21.660062789916992,22.067285537719727,21.718095779418945,88522565,GOOG,29.567263276385155,21.719361464182537,9.708337711143074,27970990642,-0.05310272987328146
2013-06-12,24.15999984741211,23.579999923706055,24.260000228881836,23.770000457763672,26445800,META,26.000339200484643,23.74833345413208,18.45796354751741,22196002800,-0.34788627506604314
2013-06-12,30.832857131958008,29.5528564453125,30.832857131958008,29.662857055664062,19108600,NFLX,36.40048571397592,31.31154743830363,13.179536714456788,27287761500,-0.07448473666202965
2013-06-12,28.123360031566264,27.57499802675688,28.123344484547385,27.601966857910156,5442600,NKE,31.618785609223032,28.051766872406006,13.776447606312132,45903137942,-0.11663475162509639
2013-06-12,6.453332901000977,6.383333206176758,6.698667049407959,6.51533317565918,137890500,TSLA,9.051919499848529,6.622833331425984,14.240964398397821,29659333442,0.10882594273090801
2013-06-12,60.71821007033395,60.0584807154166,60.91126958775183,60.21135330200195,4731100,WMT,62.59489752272259,60.92335637410482,16.662150387828817,46448162442,-0.19510344405902694
2013-06-13,13.429092891796996,13.312654145194193,13.573162736646763,13.53652572631836,285832400,AAPL,13.675195879902356,13.755919853846232,40.3238141705723,-654077200,-0.01233961533430022
2013-06-13,13.574999809265137,13.51449966430664,13.84000015258789,13.78950023651123,52996000,AMZN,16.942157779594737,13.538833379745483,10.740501409871868,11803524700,-0.021454715321066686
2013-06-13,21.643375396728516,21.556699752807617,21.909378051757812,21.84312629699707,83106340,GOOG,28.37893451032545,21.710498809814453,9.859575597201044,28054096982,-0.11029201526645303
2013-06-13,23.719999313354492,23.270000457763672,23.829999923706055,23.729999542236328,31189300,META,25.65105617613875,23.71750005086263,18.429055131093577,22164813500,-0.31144669454999113
