Date,Open,Low,High,Close,Volume,Ticker
2013-07-12,13.278498008973644,13.146853281830962,13.344947581767984,13.243104934692383,279563200,AAPL
2013-07-15,13.196529189737305,13.190010985082562,13.396801361785082,13.271980285644531,241917200,AAPL
2013-07-16,13.243413731812518,13.170447750744758,13.37351681319577,13.35767650604248,216538000,AAPL
2013-07-17,13.342156732810299,13.296200710304001,13.420398866537516,13.36109447479248,198990400,AAPL
2013-07-18,13.456414945647841,13.370410447251594,13.502681066392228,13.406116485595703,218878800,AAPL
2013-07-19,13.44772333668091,13.176039337192917,13.475048042172496,13.19466781616211,268721600,AAPL
2013-07-22,13.334703006385567,13.210811948624077,13.343706316236242,13.236892700195312,207796400,AAPL
2013-07-23,13.227266860333543,13.000915044007874,13.257076582142588,13.009605407714844,369395600,AAPL
2013-07-24,13.628743862470014,13.514792811821911,13.80448535885065,13.677803993225098,591936800,AAPL
2013-07-25,13.683703257768387,13.53186759571096,13.705436914740856,13.61539077758789,229493600,AAPL
2013-07-26,13.516031731501624,13.48622489124642,13.694257271451244,13.692706108093262,200152400,AAPL
2013-07-29,13.686806409994555,13.66817498321987,13.97215456699593,13.90384578704834,248057600,AAPL
2013-07-30,13.971226352431035,13.94855885404209,14.194469168435873,14.075552940368652,309422400,AAPL
2013-07-31,14.127404349141214,13.954768990218625,14.200371397456435,14.051023483276367,322957600,AAPL
2013-08-01,14.151007025557423,14.073686609546963,14.183602403018751,14.179879188537598,206250800,AAPL
2013-08-02,14.221176962760328,14.17926172918029,14.371456822212991,14.361832618713379,274783600,AAPL
2013-08-05,14.428590637952047,14.349723565566595,14.614267396188428,14.576387405395508,318855600,AAPL
2013-08-06,14.531987313956925,14.350341968184178,14.652150382703242,14.445978164672852,334857600,AAPL
2013-08-07,14.400957393623095,14.337925835689125,14.50031491373718,14.437590599060059,298858000,AAPL
2013-08-08,14.497914790044097,14.313201552327675,14.505423826739527,14.40884017944336,255777200,AAPL
2013-08-09,14.334768041332703,14.178804021674402,14.391649612926122,14.20380687713623,266865200,AAPL
2013-08-12,14.279134333972088,14.271942319619887,14.64762609429776,14.607311248779297,364434000,AAPL
2013-08-13,14.719199514528741,14.628872014798201,15.460570697269787,15.301481246948242,881941200,AAPL
2013-08-14,15.56121352585508,15.42118772220427,15.76030859812865,15.580594062805176,756372400,AAPL
2013-08-15,15.515581151263497,15.286169700082597,15.7024800648977,15.562143325805664,490294000,AAPL
2013-08-16,15.632160847274498,15.591835553204726,15.719360982456578,15.700294494628906,362306000,AAPL
2013-08-19,15.763119092045276,15.752485428433609,16.05690888158814,15.869383811950684,510518400,AAPL
2013-08-20,15.930958304248298,15.65310473651123,15.957840251358036,15.660911560058594,358688400,AAPL
2013-08-21,15.739676116214905,15.66497920259966,15.850944841830891,15.701233863830566,335879600,AAPL
2013-08-22,15.783116772007368,15.571212361028133,15.802183259888755,15.71998405456543,244207600,AAPL
2013-08-23,15.72968119687677,15.60715375218857,15.73217111131901,15.659356117248535,222731600,AAPL
2013-08-26,15.65091204200011,15.643106136847098,15.946271613267934,15.720296859741211,330965600,AAPL
2013-08-27,15.56495976960248,15.19927112374531,15.705916624661544,15.270852088928223,424188800,AAPL
2013-08-28,15.189901463253857,15.189900519098757,15.496206954399014,15.343050003051758,307608000,AAPL
2013-08-29,15.36649393163731,15.350240036248556,15.5180762714696,15.368051528930664,239657600,AAPL
2013-08-30,15.377426117031227,15.2055270883897,15.407121589332402,15.228034019470215,272297200,AAPL
2013-09-03,15.41181055327374,15.232092272235539,15.64622310236336,15.270543098449707,331928800,AAPL
2013-09-04,15.613712068491969,15.51120661573285,15.697482247169823,15.586528778076172,345032800,AAPL
2013-09-05,15.635282064896138,15.428686914348889,15.648724340546025,15.479629516601562,236367600,AAPL
2013-09-06,15.57871641272225,15.313357519529008,15.608098054382001,15.571836471557617,359525600,AAPL
2013-09-09,15.78374284892146,15.736238770473665,15.875010559130857,15.820314407348633,340687200,AAPL
2013-09-10,15.821251783701392,15.29929387295774,15.860327787309037,15.459944725036621,743195600,AAPL
2013-09-11,14.596373907710243,14.5276102703754,14.805155777206648,14.61825180053711,898696400,AAPL
2013-09-12,14.642936069057448,14.565117446248994,14.858596111273215,14.77390193939209,404051200,AAPL
2013-09-13,14.669193992017426,14.52417370163294,14.74701849293102,14.530421257019043,298835600,AAPL
2013-09-16,14.408528678636978,13.977837759308786,14.42759156441047,14.068474769592285,543706800,AAPL
2013-09-17,14.000961447082247,13.986587493580762,14.368210319655432,14.231000900268555,399380800,AAPL
2013-09-18,14.47666166776614,14.39789531162909,14.57574095596414,14.52354621887207,456862000,AAPL
2013-09-19,14.711700879371053,14.6663796481302,14.872036716736408,14.761704444885254,404541200,AAPL
2013-09-20,14.939863843867304,14.564801403671751,14.957047347181378,14.608869552612305,699302800,AAPL
2013-09-23,15.505577372816274,15.083635166498953,15.530896936315427,15.33492660522461,762106800,AAPL
2013-09-24,15.467447251785552,15.246790986472035,15.485878144555766,15.286788940429688,364344400,AAPL
2013-09-25,15.28991720350536,15.047066194768846,15.30366899192307,15.050190925598145,316957200,AAPL
2013-09-26,15.189899074157992,15.12426399129531,15.269913076492768,15.19678020477295,237221600,AAPL
2013-09-27,15.120514712847305,15.024873960810206,15.148335658910007,15.088322639465332,228040400,AAPL
2013-09-30,14.916422932123629,14.827659475137416,15.05425374775019,14.900794982910156,260156400,AAPL
2013-10-01,14.953923730542593,14.951739157461843,15.288042416094386,15.2511625289917,353883600,AAPL
2013-10-02,15.178340307265039,15.119580389754622,15.371177526039478,15.301167488098145,289184000,AAPL
2013-10-03,15.330863799436292,15.025499986707906,15.388371306637993,15.10894775390625,322753200,AAPL
2013-10-04,15.12301640673093,14.958612982932511,15.146143802409318,15.097074508666992,258868400,AAPL
2013-10-07,15.207409213807711,15.169584582457034,15.397745973049618,15.244600296020508,312292400,AAPL
2013-10-08,15.313044180529637,15.019244606337773,15.334925919351445,15.031755447387695,290917200,AAPL
2013-10-09,15.147391470087031,14.94861241258516,15.245849585556348,15.20833969116211,301725200,AAPL
2013-10-10,15.35618039215557,15.222402144437504,15.389304093020991,15.303670883178711,278602800,AAPL
2013-10-11,15.220840582797,15.163650567157955,15.434937316555981,15.402749061584473,267738800,AAPL
2013-10-14,15.309607113323878,15.294604399180542,15.551832175952962,15.503702163696289,261898000,AAPL
2013-10-15,15.54964536359645,15.4874514215594,15.689978299127064,15.586210250854492,320073600,AAPL
2013-10-16,15.6521647834465,15.603402868597575,15.706544976160204,15.6621675491333,251101200,AAPL
2013-10-17,15.626844725336458,15.617469807768025,15.776872351416364,15.768117904663086,253593200,AAPL
2013-10-18,15.814686046104699,15.805939201849046,15.916889110211764,15.905329704284668,290542000,AAPL
2013-10-21,15.995342764834502,15.987525524620228,16.38696549389472,16.295076370239258,398106800,AAPL
2013-10-22,16.452916300585034,15.878446050240287,16.516674240148813,16.248506546020508,534063600,AAPL
2013-10-23,16.22131241150778,16.22131241150778,16.42978470537108,16.407594680786133,313723200,AAPL
2013-10-24,16.408848653088665,16.329147754531967,16.642318153661538,16.624814987182617,384764800,AAPL
2013-10-25,16.606377649831245,16.4122835106854,16.666066977118174,16.4388484954834,337792000,AAPL
2013-10-28,16.53511609420132,16.35289829634959,16.596375278773188,16.561370849609375,550440800,AAPL
2013-10-29,16.761079250566617,16.08191720344631,16.85422054844972,16.148805618286133,635807200,AAPL
2013-10-30,16.240388638412593,16.15942454937882,16.48760707528712,16.405719757080078,354163600,AAPL
2013-10-31,16.408847027070603,16.292252179064374,16.486669614347353,16.33696174621582,275696400,AAPL
2013-11-01,16.378218609342955,16.122551223430094,16.402593343416005,16.253509521484375,274890000,AAPL
2013-11-04,16.286946545090863,16.21537882714197,16.465731251844442,16.463533401489258,244627600,AAPL
2013-11-05,16.395711901026502,16.346336409197466,16.530426572524195,16.422908782958984,265213200,AAPL
2013-11-06,16.477925090138715,16.290876553667193,16.50024851287833,16.376384735107422,223375600,AAPL
2013-11-07,16.334253156797654,16.10791124192488,16.447741050268768,16.111371994018555,262620400,AAPL
2013-11-08,16.17707061660893,16.114504332172466,16.38298394198514,16.365066528320312,279316800,AAPL
2013-11-11,16.34715127473903,16.17172301629664,16.399958025192966,16.317596435546875,227452400,AAPL
2013-11-12,16.27420819661109,16.253155385410555,16.470696620084087,16.347766876220703,204276800,AAPL
2013-11-13,16.284582750256604,16.251890874561685,16.418190824723222,16.367263793945312,197220800,AAPL
2013-11-14,16.435797535942772,16.406248408329557,16.639203419639745,16.603984832763672,282419200,AAPL
2013-11-15,16.55432079782105,16.488620980522597,16.633227608415183,16.504331588745117,317920400,AAPL
2013-11-18,16.504338975386233,16.29087852876818,16.573489601634567,16.30438995361328,244944000,AAPL
2013-11-19,16.316972775903388,16.283645365587315,16.453718136178832,16.333311080932617,208938800,AAPL
2013-11-20,16.32325562030358,16.16920336794564,16.360659726511027,16.190271377563477,193916800,AAPL
2013-11-21,16.27200657544556,16.14846035778016,16.385498056078163,16.383298873901367,262026800,AAPL
2013-11-22,16.332370491502363,16.301246084840816,16.415361682353197,16.341171264648438,223725600,AAPL
2013-11-25,16.37952821807991,16.3788908077545,16.531995624239208,16.465036392211914,229311600,AAPL
2013-11-26,16.476977633695096,16.473206736416184,16.854866048708875,16.768722534179688,401382800,AAPL
2013-11-27,16.86020517376432,16.768719570994154,17.164835559339664,17.163576126098633,363448400,AAPL
2013-11-29,17.27423821159074,17.22173588705239,17.552454842801204,17.481403350830078,318127600,AAPL
2013-12-02,17.542081089807535,17.316363023784543,17.74108296748871,17.329254150390625,472544800,AAPL
2013-12-03,17.551510465961975,17.532023416229972,17.805521770913586,17.803634643554688,450968000,AAPL
2013-12-04,17.77786613849182,17.63073706563266,17.89386504528974,17.76214599609375,377809600,AAPL
2013-12-05,18.00264169432822,17.806470807053515,18.08092057548628,17.853313446044922,447580000,AAPL
2013-12-06,17.78697940617854,17.59144193837479,17.81716002352774,17.60558319091797,344352400,AAPL
2013-12-09,17.633247360321796,17.633251137776504,17.906125593257496,17.807098388671875,320493600,AAPL
2013-12-10,17.717505061795055,17.642681220249408,17.852688487941588,17.779430389404297,278269600,AAPL
2013-12-11,17.825016636976187,17.595212041081396,17.949823948775308,17.647706985473633,359718800,AAPL
2013-12-12,17.67223018687244,17.605906506430237,17.772826941654998,17.62193489074707,262290000,AAPL
2013-12-13,17.69455289978548,17.405960220766577,17.695492590928644,17.42984962463379,332822000,AAPL
2013-12-16,17.448396334949248,17.44808427213885,17.68795291638657,17.5263614654541,282592800,AAPL
2013-12-17,17.473236708624235,17.396837564158684,17.58734847767853,17.44745635986328,229902400,AAPL
2013-12-18,17.281151265626956,16.938479341293174,17.336170574324623,17.314786911010742,565863200,AAPL
2013-12-19,17.274865642024643,17.093473224054446,17.29058965564656,17.116422653198242,320308800,AAPL
2013-12-20,17.146911368380213,17.127742094728795,17.34119486626385,17.2597713470459,436413600,AAPL
2013-12-23,17.856455802278433,17.69172496756736,17.941965873445923,17.922163009643555,501306400,AAPL
2013-12-24,17.91587284491574,17.794526035813757,17.97843541041891,17.846084594726562,167554800,AAPL
2013-12-26,17.85960262591453,17.71121602322568,17.903608326891156,17.727558135986328,204008000,AAPL
2013-12-27,17.725052193612438,17.589240838730447,17.743595598708453,17.607786178588867,225884400,AAPL
2013-12-30,17.525101682077132,17.36351599193953,17.607786815543058,17.43268394470215,253629600,AAPL
2013-12-31,17.42167809393406,17.416326699753583,17.64519700382739,17.637022018432617,223084400,AAPL
2014-01-02,17.469141118608793,17.354089594688446,17.511583257226473,17.388980865478516,234684800,AAPL
2014-01-03,17.380493862413537,16.98973335967602,17.406898270171556,17.00701904296875,392467600,AAPL
2014-01-06,16.89604212613531,16.775007383238357,17.189986518654965,17.099756240844727,412610800,AAPL
2014-01-07,17.112016552352866,16.91081370073359,17.163573421146772,16.97746467590332,317209200,AAPL
2014-01-08,16.938798550985588,16.935025761940185,17.150999496659104,17.084980010986328,258529600,AAPL
2014-01-09,17.1899895155216,16.830023823343804,17.19186886796104,16.866804122924805,279148800,AAPL
2014-01-10,16.970860510909038,16.69672857107471,17.00136089069566,16.75425910949707,304976000,AAPL
2014-01-13,16.659002773145637,16.65806109580507,17.0548089283409,16.841968536376953,378492800,AAPL
2014-01-14,16.920251227821282,16.90264398993331,17.187779725854543,17.177093505859375,332561600,AAPL
2014-01-15,17.401238318728332,17.342768003649727,17.61124002059858,17.521963119506836,391638800,AAPL
2014-01-16,17.44462871138859,17.34339682081725,17.505928005149713,17.4241943359375,229278000,AAPL
2014-01-17,17.33710975250096,16.973067444558804,17.35566089159868,16.997270584106445,426739600,AAPL
2014-01-21,17.007327903203404,16.989417972127804,17.29278136983781,17.26134490966797,328526800,AAPL
2014-01-22,17.319189865668392,17.22173415025625,17.51976317688873,17.338048934936523,379985200,AAPL
2014-01-23,17.28869433565281,17.127422332618252,17.494929210814586,17.484865188598633,403239200,AAPL
2014-01-24,17.416331485536187,17.12553770350254,17.46725461517504,17.167034149169922,429354800,AAPL
2014-01-27,17.292783974295105,17.156974550767938,17.44147877256914,17.306297302246094,554878800,AAPL
2014-01-28,15.994102374349607,15.783783101058075,16.19027230420427,15.923052787780762,1065523200,AAPL
2014-01-29,15.842889921736708,15.675329346904393,15.95040875115285,15.742290496826172,502810000,AAPL
2014-01-30,15.798563407213699,15.61496494021763,15.923058714132523,15.711790084838867,678501600,AAPL
2014-01-31,15.567179310278364,15.515943930079874,15.766806855518055,15.737579345703125,464797200,AAPL
2014-02-03,15.800765522963916,15.6967043977833,15.961720648887997,15.766814231872559,401464000,AAPL
2014-02-04,15.902618142704371,15.805473563048338,16.016110592602836,15.99504280090332,376681200,AAPL
2014-02-05,15.924942187795041,15.915195943240793,16.1990741754031,16.11451530456543,328344800,AAPL
2014-02-06,16.13095268128518,16.059793879358484,16.239747450510723,16.208433151245117,257765200,AAPL
2014-02-07,16.488950275973664,16.36244649772717,16.53797747355009,16.435190200805664,370280400,AAPL
2014-02-10,16.402934832128096,16.382062300967654,16.824508736845424,16.729629516601562,345559200,AAPL
2014-02-11,16.780860104223347,16.745754462023495,17.006668061849794,16.950061798095703,282256800,AAPL
2014-02-12,16.98136704066804,16.864040127118976,17.063909637084556,16.94879150390625,308100800,AAPL
2014-02-13,16.90894233698007,16.894395072804492,17.231210145458355,17.21792984008789,307398000,AAPL
2014-02-14,17.155932075911625,17.11609114973575,17.266946819766304,17.20401954650879,272924400,AAPL
2014-02-18,17.26758116088056,17.255236939681996,17.43171717080253,17.267263412475586,260251600,AAPL
2014-02-19,17.228040460519033,16.899140916193634,17.295727695330672,16.99464988708496,313768000,AAPL
2014-02-20,16.856130054550402,16.7299439626836,16.982943732398578,16.797937393188477,305858000,AAPL
2014-02-21,16.849799914340615,16.59079241393104,16.90609585809208,16.611345291137695,278784800,AAPL
2014-02-24,16.54493507398669,16.521844499899863,16.759039818759316,16.6840763092041,288909600,AAPL
2014-02-25,16.74195950612823,16.476936843633947,16.74797111003923,16.51046371459961,231952000,AAPL
2014-02-26,16.55948209016663,16.306164505491996,16.603439481779844,16.361507415771484,276217200,AAPL
2014-02-27,16.354867187320437,16.320383715678165,16.722985423411288,16.687885284423828,301882000,AAPL
2014-02-28,16.732475541639182,16.51235756347916,16.84853518406515,16.642658233642578,371968800,AAPL
2014-03-03,16.55346962797451,16.534181773483454,16.782129035643703,16.69072723388672,238781200,AAPL
2014-03-04,16.793196435116894,16.691040874659993,16.84506383539647,16.80078125,259140000,AAPL
2014-03-05,16.79066431184992,16.734050874627453,16.91178848642153,16.83620834350586,200062800,AAPL
2014-03-06,16.849805787785577,16.70148020439295,16.90198880936755,16.78528594970703,185488800,AAPL
2014-03-07,16.796046502717743,16.63665126006519,16.824195431624617,16.77548599243164,220729600,AAPL
2014-03-10,16.70970107359654,16.709073396928083,16.866885835082503,16.790666580200195,178584000,AAPL
2014-03-11,16.93392725485545,16.843476816610117,17.03797597288034,16.954164505004883,279224400,AAPL
2014-03-12,16.904200730163243,16.82481802967259,16.994018025751767,16.970613479614258,199326400,AAPL
2014-03-13,16.996867437723708,16.734998867217527,17.06706954222357,16.782129287719727,257742800,AAPL
2014-03-14,16.72330117456664,16.540185597797226,16.78971561160354,16.59363555908203,237199200,AAPL
2014-03-17,16.688827605234813,16.630319337556596,16.760625988581232,16.658464431762695,199544800,AAPL
2014-03-18,16.631904682705745,16.60977086825038,16.823866116774838,16.80583953857422,209647200,AAPL
2014-03-19,16.833044631570452,16.729943649630847,16.958907415378892,16.801422119140625,224756000,AAPL
2014-03-20,16.7580930522899,16.67776850835371,16.846009566425302,16.7204532623291,208398400,AAPL
2014-03-21,16.822603264524375,16.645502819444538,16.880166144722633,16.852336883544922,374046400,AAPL
2014-03-24,17.027858004107348,16.921595232299737,17.09363334061579,17.05220603942871,355700800,AAPL
2014-03-25,17.125263685362906,17.064860760327146,17.259675584040732,17.235639572143555,282293200,AAPL
2014-03-26,17.28402668801991,17.041773007025196,17.36245829761176,17.07086753845215,299768000,AAPL
2014-03-27,17.078453522954582,16.923488784708674,17.125258552669223,16.997499465942383,222031600,AAPL
2014-03-28,17.024694941999652,16.895980639262362,17.04430050636791,16.978517532348633,200564000,AAPL
2014-03-31,17.053476992123663,16.949105229308945,17.10344575137464,16.97472381591797,168669200,AAPL
2014-04-01,17.006978708973026,16.975677481372173,17.136967334328666,17.130002975463867,200760000,AAPL
2014-04-02,17.15309410060624,17.086049877403372,17.187882214903727,17.158470153808594,180420800,AAPL
2014-04-03,17.12178325250644,17.0031874992956,17.15688912409358,17.0395565032959,162344000,AAPL
2014-04-04,17.071813883698518,16.779907369565844,17.07782355467596,16.819124221801758,275251200,AAPL
2014-04-07,16.698948618403932,16.505086648013297,16.790032674643115,16.555055618286133,289850400,AAPL
2014-04-08,16.609446735010405,16.40419950681283,16.638864540527393,16.55410385131836,243888400,AAPL
2014-04-09,16.528805243759376,16.509197765473623,16.777058790166,16.771686553955078,206169600,AAPL
2014-04-10,16.783076982752647,16.545567654000624,16.832410182747175,16.55536651611328,239652000,AAPL
2014-04-11,16.413688163589416,16.354863826646664,16.534809979834705,16.43297576904297,271717600,AAPL
2014-04-14,16.505406274567356,16.357078785881306,16.513622549626646,16.49844741821289,205674000,AAPL
2014-04-15,16.453846229344283,16.17111854129934,16.497176010264017,16.38079833984375,266490000,AAPL
2014-04-16,16.38364971582277,16.25998045858513,16.479784438448903,16.414005279541016,214765600,AAPL
2014-04-17,16.445315481141016,16.420012529839465,16.690728825223978,16.601545333862305,284334400,AAPL
2014-04-21,16.61419777968255,16.570544875063142,16.829247966693927,16.79857635498047,182548800,AAPL
2014-04-22,16.708118544721867,16.650882681459247,16.819443412638122,16.815332412719727,202563200,AAPL
2014-04-23,16.73184371321111,16.58605225462251,16.797305088959583,16.59553337097168,394940000,AAPL
2014-04-24,17.96997980455061,17.733420006291,18.026597307965314,17.956069946289062,759911600,AAPL
2014-04-25,17.85360433645327,17.8355813188937,18.08953086554481,18.087947845458984,390275200,AAPL
2014-04-28,18.11513970047406,18.107239207638358,18.840954823643074,18.788454055786133,669485600,AAPL
2014-04-29,18.77739224476219,18.643606298213225,18.84822779622234,18.7327880859375,337377600,AAPL
2014-04-30,18.742589267655994,18.65277985272547,18.957338914978155,18.661949157714844,456640800,AAPL
2014-05-01,18.722357545599237,18.543990119094808,18.810903822609948,18.705907821655273,244048000,AAPL
2014-05-02,18.73311495141978,18.64992946728336,18.791935264384954,18.740699768066406,191514400,AAPL
2014-05-05,18.663536344244168,18.659104068320964,19.00699451041722,19.005725860595703,287067200,AAPL
2014-05-06,19.03229244922873,18.798572540283203,19.11482925318853,18.798574447631836,374564400,AAPL
2014-05-07,18.825146748828463,18.587312289221693,18.88965701997701,18.7327880859375,282864400,AAPL
2014-05-08,18.707665962561094,18.64883640400292,18.903564976159515,18.699405670166016,230297200,AAPL
2014-05-09,18.589676075634973,18.45579341329379,18.644063590331108,18.621484756469727,291597600,AAPL
2014-05-12,18.683495595442643,18.680632055018346,18.87971817302436,18.85332489013672,213208800,AAPL
2014-05-13,18.82692680202602,18.785581693706842,18.907703798026212,18.882902145385742,159737200,AAPL
2014-05-14,18.840603734155625,18.81866200858089,18.998656846230702,18.886402130126953,166404000,AAPL
2014-05-15,18.912791884233258,18.700994088367104,18.973211107705925,18.72579574584961,230846000,AAPL
2014-05-16,18.719757585163492,18.617025726746114,19.002794328870465,19.002159118652344,276256400,AAPL
2014-05-19,19.012971928362262,18.996428729292855,19.314453482621268,19.227317810058594,317755200,AAPL
2014-05-20,19.22477382070827,19.1045611424121,19.28487739796581,19.231136322021484,234836000,AAPL
2014-05-21,19.203147090332262,19.146859852837142,19.294424363831222,19.282014846801758,196859600,AAPL
2014-05-22,19.291237156090094,19.21173988006376,19.394598501164293,19.31254768371582,200760000,AAPL
2014-05-23,19.31191088912989,19.287109189665923,19.549792001715613,19.53070831298828,232209600,AAPL
2014-05-27,19.586360358174154,19.578415672659958,19.903753916417532,19.896442413330078,348866000,AAPL
2014-05-28,19.908833403207122,19.837600283052087,20.030000560277,19.84491729736328,315481600,AAPL
2014-05-29,19.967034018279307,19.964493550120316,20.253892726234092,20.20650863647461,376474000,AAPL
2014-05-30,20.289191939588772,20.000435378995707,20.486049571505056,20.13081932067871,564020800,AAPL
2014-06-02,20.16134819540689,19.796895734060595,20.189011650007497,19.99247932434082,369350800,AAPL
2014-06-03,19.98643761186488,19.979755653388775,20.313365363033274,20.27520179748535,292709200,AAPL
2014-06-04,20.272025293556077,20.229723997033908,20.604349591352694,20.506717681884766,335482000,AAPL
2014-06-05,20.550608949272682,20.43643925811046,20.65141650221619,20.587181091308594,303805600,AAPL
2014-06-06,20.66827571108992,20.495590267027925,20.711527747190424,20.530576705932617,349938400,AAPL
2014-06-09,20.636473213851566,20.424987125905208,20.89916552177373,20.859088897705078,301660000,AAPL
2014-06-10,21.088383599592216,20.830152389019528,21.15962247105701,20.981534957885742,251108000,AAPL
2014-06-11,20.95481220910439,20.807890550309192,21.09505924124163,20.894710540771484,182724000,AAPL
2014-06-12,20.934783600185067,20.45838417122124,20.952587430824533,20.545207977294922,218996000,AAPL
2014-06-13,20.525166213638425,20.2313097688574,20.578591339643634,20.320358276367188,218100000,AAPL
2014-06-16,20.371565675687783,20.358209468958666,20.647606783185672,20.52516746520996,142244000,AAPL
2014-06-17,20.54965379783555,20.436126723460433,20.636468020477153,20.49845314025879,118904000,AAPL
2014-06-18,20.54074840245676,20.33594805145083,20.545205486500212,20.52071762084961,134056000,AAPL
2014-06-19,20.54519913491478,20.333713242261123,20.547427683522027,20.449478149414062,142112000,AAPL
2014-06-20,20.447250834517035,20.235760886476484,20.603078953420646,20.237993240356445,403592000,AAPL
2014-06-23,20.3292732135594,20.168983870669273,20.396052855942543,20.220178604125977,174776000,AAPL
2014-06-24,20.202369798312876,20.07770558051824,20.42276656423976,20.09774398803711,156144000,AAPL
2014-06-25,20.082162114849694,19.957497866210595,20.191247161459682,20.115554809570312,147476000,AAPL
2014-06-26,20.117779419635205,19.99088855119195,20.269156238020773,20.23576545715332,130516000,AAPL
2014-06-27,20.217959334943117,20.206825987474897,20.480642133217785,20.476194381713867,256116000,AAPL
2014-06-30,20.50290216136611,20.500679309400216,20.865774473036065,20.687673568725586,197929200,AAPL
2014-07-01,20.819015502929688,20.732199331330946,20.941454793693428,20.81902313232422,152892000,AAPL
2014-07-02,20.896928137736435,20.72329603042515,20.939231625876555,20.810115814208984,113860000,AAPL
2014-07-03,20.85241055613422,20.74779036625437,20.948143002546757,20.93255615234375,91567200,AAPL
2014-07-07,20.95704045525518,20.94813562404221,21.368882948415468,21.36441993713379,225872000,AAPL
